source,meter_configuration,sample_id,household_id,event_id,event_date,target_start_source_clock,target_end_source_clock,measurement_scope,interval_minutes,window_hours,event_type,evidence_group,signal_id,group,household_size,dwelling_type_raw,asserted_dwelling_type_raw,floor_area_band_raw,region,climate_zone,daytime_home_raw,heated_rooms_raw,gas_heating_raw,target_total_kwh,target_mean_kw,target_max_interval_mean_kw,existing_reference_total_kwh,delta_vs_existing_reference_kwh,reference_method,experimental_price_min_nok_per_kwh,experimental_price_max_nok_per_kwh,sgsc_incentive_rate,refrigerator_present,refrigerator_count,refrigerator_answer_raw,air_conditioner_present,air_conditioner_count,air_conditioner_answer_raw,clothes_dryer_present,clothes_dryer_count,clothes_dryer_answer_raw,pool_pump_present,pool_pump_count,pool_pump_answer_raw,panel_heater_present,panel_heater_count,panel_heater_answer_raw,electric_underfloor_heating_present,electric_underfloor_heating_count,electric_underfloor_heating_answer_raw,heat_pump_present,heat_pump_count,heat_pump_answer_raw,separate_electric_water_heater_present,separate_electric_water_heater_count,separate_electric_water_heater_answer_raw,electric_or_plugin_hybrid_car_present,electric_or_plugin_hybrid_car_count,electric_or_plugin_hybrid_car_answer_raw,profile_people_household_size,profile_people_household_type,profile_people_survey_sex_answer,profile_people_highest_household_education,profile_people_gross_household_income_band,profile_people_age_group_counts,profile_people_life_status_counts,profile_dwelling_type,profile_dwelling_floor_area_band_m2,profile_dwelling_owner_occupied,profile_dwelling_construction_year_band,profile_dwelling_energy_renovation_reported,profile_dwelling_rental_unit_present,profile_dwelling_rental_unit_separate_meter,profile_dwelling_shared_flat,profile_dwelling_heated_room_count,profile_preferences_living_room_comfort_temperature_celsius,profile_usage_habits_daytime_home,profile_usage_habits_daytime_home_scope,profile_usage_habits_lower_temperature_in_less_used_rooms,profile_usage_habits_reduce_temperature_at_night_or_away,profile_usage_habits_heating_control,profile_usage_habits_water_heater_control,profile_usage_habits_dryer_usage_level,profile_usage_habits_wood_stove_use_answers,profile_energy_attitudes_reported_electricity_reduction_effort,profile_energy_attitudes_follows_electricity_use,profile_energy_attitudes_follows_electricity_prices,profile_energy_attitudes_internet_access,profile_energy_attitudes_use_information_channels,profile_energy_attitudes_price_information_channels,profile_energy_systems_electricity_contract,profile_energy_systems_respondent_receives_bill,profile_energy_systems_renewable_electricity_contract,profile_energy_systems_hot_water_arrangement,profile_energy_systems_ventilation_answers,profile_energy_systems_gas_available,profile_energy_systems_gas_heating,profile_energy_systems_gas_hot_water,profile_energy_systems_gas_cooking,profile_energy_systems_gas_other_appliance,profile_vehicles_car_present,profile_vehicles_car_count,profile_vehicles_electric_or_plugin_hybrid_present,profile_vehicles_electric_or_plugin_hybrid_count,profile_vehicles_electric_or_plugin_hybrid_details,profile_quality_flags
iflex,iflex,iflex:Exp_406:2020-02-19,Exp_406,Phase_1:H2:2020-02-19,2020-02-19,2020-02-19 00:00:00,2020-02-20 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,5,Detached house,,160 m2 or larger,Bergen,,No,,,114.099,4.754125,8.347,103.56066666666666,10.538333333333341,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,True,,Main heat source,True,,Own electric water heater,True,1,Yes,5,Multi-family household with large children (youngest child 6-17 years),Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 1, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,20.0,False,weekday_daytime,True,True,No,No,,"[""Only on the coldest days""]",,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 50.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Afternoon (1 pm - 5 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_406:2020-02-27,Exp_406,Phase_1:H2:2020-02-27,2020-02-27,2020-02-27 00:00:00,2020-02-28 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,5,Detached house,,160 m2 or larger,Bergen,,No,,,115.628,4.817833333,7.99,101.18966666666665,14.438333333333347,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,True,,Main heat source,True,,Own electric water heater,True,1,Yes,5,Multi-family household with large children (youngest child 6-17 years),Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 1, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,20.0,False,weekday_daytime,True,True,No,No,,"[""Only on the coldest days""]",,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 50.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Afternoon (1 pm - 5 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_406:2020-03-03,Exp_406,Phase_1:H2:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,5,Detached house,,160 m2 or larger,Bergen,,No,,,110.082,4.58675,8.367,102.67366666666665,7.408333333333346,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,True,,Main heat source,True,,Own electric water heater,True,1,Yes,5,Multi-family household with large children (youngest child 6-17 years),Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 1, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,20.0,False,weekday_daytime,True,True,No,No,,"[""Only on the coldest days""]",,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 50.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Afternoon (1 pm - 5 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_406:2020-03-09,Exp_406,Phase_1:H2:2020-03-09,2020-03-09,2020-03-09 00:00:00,2020-03-10 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_5,H2,5,Detached house,,160 m2 or larger,Bergen,,No,,,91.442,3.810083333,7.378,97.99266666666668,-6.550666666666672,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.03,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,True,,Main heat source,True,,Own electric water heater,True,1,Yes,5,Multi-family household with large children (youngest child 6-17 years),Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 1, ""23_29"": 1, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,20.0,False,weekday_daytime,True,True,No,No,,"[""Only on the coldest days""]",,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]",,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 50.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Afternoon (1 pm - 5 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-02-11,Exp_168,Phase_1:H1:2020-02-11,2020-02-11,2020-02-11 00:00:00,2020-02-12 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_5,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,96.378,4.01575,5.99,108.30566666666668,-11.927666666666681,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-02-12,Exp_168,Phase_1:H1:2020-02-12,2020-02-12,2020-02-12 00:00:00,2020-02-13 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,90.941,3.789208333,5.644,109.68400000000001,-18.74300000000001,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-02-13,Exp_168,Phase_1:H1:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_10,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,81.798,3.40825,5.333,102.071,-20.272999999999996,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-02-14,Exp_168,Phase_1:H1:2020-02-14,2020-02-14,2020-02-14 00:00:00,2020-02-15 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_5,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,79.489,3.312041667,4.273,101.13866666666667,-21.64966666666666,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-03-02,Exp_168,Phase_1:H1:2020-03-02,2020-03-02,2020-03-02 00:00:00,2020-03-03 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_10,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,89.323,3.721791667,5.246,103.60233333333336,-14.27933333333337,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-03-03,Exp_168,Phase_1:H1:2020-03-03,2020-03-03,2020-03-03 00:00:00,2020-03-04 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,A_5,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,96.708,4.0295,6.509,109.06200000000003,-12.354,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,5.07,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-03-04,Exp_168,Phase_1:H1:2020-03-04,2020-03-04,2020-03-04 00:00:00,2020-03-05 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,B_10,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,96.417,4.017375,8.077,104.223,-7.805999999999983,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_168:2020-03-05,Exp_168,Phase_1:H1:2020-03-05,2020-03-05,2020-03-05 00:00:00,2020-03-06 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,C,H1,2,Detached house,,160 m2 or larger,Bergen,,Yes,,,98.588,4.107833333,6.709,92.90733333333334,5.680666666666653,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.13,,,,,,,,,,,,,,True,,Main heat source,True,,Main heat source,,,No,True,,Own electric water heater,True,1,Yes,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1946-1960,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Almost every day in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""Yes, manually"", ""distance_before_charging_km"": 40.0, ""electric_range_km"": 80.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,iflex:Exp_408:2020-02-13,Exp_408,Phase_1:H2:2020-02-13,2020-02-13,2020-02-13 00:00:00,2020-02-14 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,2,Detached house,,160 m2 or larger,Stavanger,,No,,,53.998,2.249916667,5.72,49.56700000000001,4.430999999999997,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,,,No,True,,Additional heat source,True,,Main heat source,True,,Own electric water heater,False,,No,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,2001-2010,False,False,,,,22.0,False,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy"", ""Only on the coldest days""]",,False,False,,,,Spot price / Hourly spot,True,True,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,iflex:Exp_408:2020-02-19,Exp_408,Phase_1:H2:2020-02-19,2020-02-19,2020-02-19 00:00:00,2020-02-20 00:00:00,reported_household_demand_no_reported_pv_business_or_shared_rental_meter,60,24.0,experimental_hourly_price,iflex_existing_candidate,P_10,H2,2,Detached house,,160 m2 or larger,Stavanger,,No,,,50.687,2.111958333,4.133,51.14566666666667,-0.4586666666666588,mean_last_up_to_3_same_weekday_non_signal_days_within_42_days_min_2,0.95,10.05,,,,,,,,,,,,,,,,No,True,,Additional heat source,True,,Main heat source,True,,Own electric water heater,False,,No,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,2001-2010,False,False,,,,22.0,False,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy"", ""Only on the coldest days""]",,False,False,,,,Spot price / Hourly spot,True,True,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
